uid,wid,date,content
7029497065,4488504836844813,2020-03-31,#鸭鸭问答#鸭鸭早上好，想请问一下KCLdefer有风险吗？我发邮件问了kcl，学校回复我说可以延期，但我听说有的学校如果第二年竞争太激烈会把前一年同意延期的offer收回是真的吗？一般来说不会的，只要学校承诺给你defer了，就不会随意取消的。相当于你提前一年把明年的坑占了不过要有邮件上正式的书面回复说同意defer比较稳妥，这个邮件建议标星存档一下，以免万一有特殊情况发生。
7330842801,4489559310153124,2020-04-03,利物浦回国经历，一切苦难终将成为过去
7330842801,4489421883326895,2020-04-03,祝你生日快乐
7330842801,4489403055025098,2020-04-02,报offer，顺便求就读体验先说一下背景，我是双非的一本，均分89.6，雅思7.0（6.0），GMAT680背景一般般，拿到了谢菲尔德finance、KCLipe和曼大dfoffer播报酱的微博投票
7330842801,4489396798084021,2020-04-02,背景是211，均分85.1，雅思7，会计专业，收到了三个offer，想问一下大家的建议，巴斯MKT、利兹AM，在以后就业方面大家都有什么建议呢？offer播报酱的微博投票
7330842801,4489332100515291,2020-04-02,利物浦大学offer专业：MscBuildingInformationMod背景：独立院校，均分82.3，雅思6.0，工程造价专业
7330842801,4489321279078222,2020-04-02,新南威尔士大学offer专业：MasterofFinance背景：本科985院校，金融专业，均分83.1，雅思7.0
7330842801,4489319861250813,2020-04-02,法学，求一个选校建议Bg:211，均分86.2，雅思7.0（6.0），KCLLLM和港中文LLMoffer播报酱的微博投票
7330842801,4489309702764087,2020-04-02,金史密斯大学考虑到目前新冠病毒疫情的影响，金史密斯大学目前做出如下更新：目前大学的校园（除住宿楼外）均已关闭，但是大学的老师们会在线回答问题。学校延长了CAS申请的截止日期。所有Pre-sessionalCourse课前语言课均转为线上课程。
7330842801,4489299481454674,2020-04-02,帮忙求一个选校KCLFA和华威Wbsfinanceandeconomics背景：985院校，均分88.6，雅思7.0（6.0）offer播报酱的微博投票
1824301624,4490659891734971,2020-04-07,【英国Offer】求一个选校建议～1.UCL:BrainandMindSciencesMSc（属于QueenSquareInstituteofNeurology）两年的项目，第一年在ucl，第二年在巴黎（巴黎高师+索邦大学）。项目特点是选课很自由，有很多个masterprogram的课都可以挑。2.IC:TranslationalNeuroscienceMSc.一年项目。本科背景：美本专业cognitivesciences.gap一年，gpa3.94/4，雅思8(7).有实验室经历，但偏向于behavioralneuroscience，想转到clinical或computational方向。目前还是会考虑继续读博。本来有申请加拿大的master，但没有找到心仪的实验室或者喜欢的实验室都不招人了。纠结的点在于，ucl的课程设置我真的很喜欢，而且是一个dualmaster，第二年可以去法国还是很开心；ic的话就私心很有好感，这个项目课程设置也很清晰科学。觉得本来以为这个项目进不了，因为chem/bio基础不强。希望大家可以帮忙给一点看法啊，对英国的学校真的不是特别了解。另外求一个IC的群呗感谢啦！！祝大家都能读上书！！
1824301624,4490434871505689,2020-04-05,【英国申请】报两个：杜伦教育拒，伯明翰教育录总结一下：投了五所录取格拉斯哥、伯明翰、谢菲尔德、南安普顿拒绝杜伦申请季也算结束了。顺便想问一下网友朋友们参考意见，格拉留位费截止了我是去格拉斯哥读教育，还是伯明翰呢？中介的意思是伯明翰教育排名更好，但是我查的好像格拉更好。所以想问问！谢谢大家！也祝20能顺利安全出国/21fall大家都能收到想去的offer！本科70211均分81出头汉语言文学师范专业
1824301624,4490477178665113,2020-04-05,【英国】感觉今年9月会去英国入读的同学应该有以下特点：1.有主见，外部各种信息会理性过滤和分析，不会被情绪信息或偏差报道所左右。2.抗挫折能力强，拒信肯定拿了不少，但愈挫愈勇，申到了想去的学校3.英语不错，大部分都是达到了正课雅思要求的去读的，没有拖拉自己的语言成绩。4.比较果断，明年的申请情况和就业情况没办法预判，索性不拖泥带水先尽快硕士学历。5.有看新闻的习惯，关注了英国疫情人数，等待拐点出现的时间。
7330842801,4489289528473550,2020-04-02,【英国留学生7️8️小时回国日记】
7330842801,4489286801870970,2020-04-02,南安普顿大学offer专业：MAEducation时间：3.7-4.2背景：本科双非，均分85.3，雅思6.0
7330842801,4489279503786846,2020-04-02,因申请量过大，布里斯托大学针对2020年9月入学的MScOptoelectronicandQuantumTechnologies光电子与量子技术专业将于2020年4月6日截止所有来自海外学生的申请。
7330842801,4489279290316462,2020-04-02,雅思超话整理了一个BBC'sAllTimeTop100BestNovels，有93本，有需要的朋友可以私信我哦～
7330842801,4489277490962569,2020-04-02,帝国理工学院offer专业：应用数学背景：海本，GPA3.81，托福100，GRE320+
7330842801,4489273300768003,2020-04-02,曼彻斯特大学offer专业：MscInternationalFashionMarketing时间：11.133.26背景：本科双非，市场营销专业，均分92.17，雅思6.5
7330842801,4489264404579190,2020-04-02,格拉斯哥大学将offer押金支付截止日期延期到2020年6月30日。已经发出的offer将保留至2020年6月30日。
7029497065,4488209322959188,2020-03-30,投稿：疫情期间我们开展线上读书会～即使宅在家里，可以多看看书，让自己忙起来，停止焦虑～
7029497065,4488209126371857,2020-03-30,英国留学干货Vlog合集
7029497065,4488208861372868,2020-03-30,关于面试的准备步骤|模拟面试流程|SampleQuestions|是否应该实话交代其他学校的offer问题的解答
7029497065,4488149826632225,2020-03-30,疫情回国是否影响学历认证？教育部正式回应
7029497065,4488149739056898,2020-03-30,【伦敦留学隔离生活】vlog
7029497065,4488149600461322,2020-03-30,全网最全帝国理工ImperialCollege（IC）管理学Management面经
7029497065,4488149482950116,2020-03-30,外国人信息缩写对照表
7029497065,4488136517940307,2020-03-30,英国留学生抗疫宅家Vlog
7029497065,4487587224210683,2020-03-28,英国留学一年要花多少钱
1824301624,4490429590254456,2020-04-05,"【英国Offer】Cook叔求一个选校建议，谢谢大家LSE:MScinAccounting,OrganizationandInstitutionsTL:12.1-1.29offerUCL:MScManagement11.25-1.15interview-3.17offer拒录:华威af职业规划是想要从事金融或者咨询方面，我觉得LSE名气很好，但是这个项目太学术，UCL名气不是很好，但是mgt这个项目是就业导向，还是很吸引我的，所以很纠结，希望大家给我一些择校建议~附一个本科BG,中外合办英制均分85，无g,咨询实习两段，券商一段"
1824301624,4490433134412570,2020-04-05,【英国申请】叔，报一个爱宝PublicPolicyoffer，tl:10.30-4.3末流985行政管理3.52/585.9雅思7/5.5现在新的烦恼来了想转专业所以其他学校都申的商科，拿到了杜伦(已交押金）布大格拉offer，现在还在等华威bmkt和曼大ihrm。爱宝排名是真的很香，但是担心社科类回国就业问题，想问问大家应该怎么选呢补充一下，还想问问大家如果现在补申新加坡ntuae11月入学的话希望还大吗，感谢！！
1824301624,4490429099171546,2020-04-05,【英国翻译申请】背景：diy的gap选手，佛系申请了leeds和ucl。本科985英专，加权87，常规奖学金优秀学生还有大小比赛的奖，雅思7.5(6.5)。录：LeedsAppliedTranslationStudies2.12递申请(这个专业不用ps哦)-03/04下unconoffer-03/21补交翻译测试(第一次只交了英译中，补交中译英)-04/04下新的unconoffer等：UCLSpecilalisedTranslationwithInterpreting2.12-？最后还没决定去哪个学校(说得好像有的选一样)，同行业的朋友觉得两个学校是不同的道路，看个人选择。我还挺佛系的，觉得leeds翻译专业一点，主要还是生活费和学费都便宜。不过现在也在考虑defer的问题，所以还没有接offer。另外分享一下申请心得，有任何问题直接发邮件或者打电话给学校，我都试过，而且都得到了及时且可靠的回应。自己动手丰衣足食。以及一切都是好的安排，不用太过于焦虑，一起加油吧~
1824301624,4490432300261886,2020-04-05,"【英美Offer】叔！来报一下offer～以及想要听取一下择校建议！感谢！bg：双非一本英文专业GPA3.60/586托福100（22）大概申请时间：全部都压ddloffer：爱大tesol曼大EduBUtesolreject：4.2华威TESOL无位置等：PSU,USC英美都有offer，准备看疫情的情况再决定去哪个国家。大概率去曼大了，爱大小分差1不太想考了。未来计划就是事业单位工作，想问下曼大的这个项目这方面的就业情况如何！谢谢叔给diy选手把握大方向，也希望对之后的学弟学妹有些参考价值！"
1824301624,4490433860395376,2020-04-05,【英国申请】Cook您好！想给报个拒信拒：lse，conflictstudies。背景:港校top3，2:1学位，雅思8.0，有一个美国conferencepaper，两个RA，社科专业，巴政交换，lse暑校成绩A我的英国教授，申请之前，告诉我lse很好申的，我。。。被拒有点接受不了hhh希望投稿能对其他同学有帮助，谢谢大家的信息！
1824301624,4490434124397118,2020-04-05,【英国申请】叔~想投个择校稿，顺便蹲一下学长学姐的就读体验。（个人比较注重就业，不排除毕业后留英，但回国可能性更大。）已收到的offer：QMMarketing约克Globalmarketing卡迪夫Marketing（中介为了保底还给申了UEA和邓迪，目前不在考虑范围）在等：谢菲InternationalManagementandMarketing谢菲MarketingManagementPractice(本来是D轮投申的，校方发邮件说把我延到E轮，也不知道希望大不大)bg：北京某211，软科排名70+，工科，均分76+，在校期间三段实习（其中俩比较水）
7029497065,4488208689770634,2020-03-30,"#鸭鸭offer快报#鸭鸭老师您好，我希望在这里征求一下选校建议，感谢。先说说本人情况Offer：Kingston,MAFilmmaking伯恩茅斯,MADirectingfilmandtelevisionUCA,MAFilm中央兰开夏,MATelevisionProduction在等：伦电,MAFilmmaking金匠,Filmmaking:DirectingFiction&Cinematography不考虑仍在等的两所的情况下在纠结Kingston和伯恩茅斯，两所学校好像都有各自的优势和劣势，让我非常头大，不知道有没有在读生或毕业生，或者对这两所学校有所了解的朋友来解答一下呢？非常感谢！背景：双非二本，心理学，GPA2.0，雅思6.5(写作7)，影视公司摄像师实习+工作共一年，大学时期拿过一些摄影的奖项。选校"
1824301624,4490427644360772,2020-04-05,PA攻略，转参考，感谢投稿！
1824301624,4490425697890754,2020-04-05,【英国Offer】叔，报个录取情况，顺便求个择校建议bg：双非普一信管，均分80+录取：华威wmgppm谢菲信管利兹数据科学拒：格拉数据科学
1824301624,4490425295405014,2020-04-05,【欧陆offer】求择校建议（本科末流985，均分85，雅思7.5）拿到阿姆斯特丹大学和乌普萨拉大学的offer，都是生物医学专业。阿大的综合排名高，uu的生物专业排名好像比阿大高，之后想继续读博的话哪个更容易呢？想听一下意见！不知道该怎么选择了谢谢大家！
7330842801,4489260486916444,2020-04-02,今日汇率：1英镑=8.7939人民币1美元=7.1022人民币1澳元=4.3167人民币1加元=5.0114人民币1欧元=7.7648人民币1港元=0.9162人民币（仅供参考）
7330842801,4489219910924545,2020-04-02,本科offer，悉尼大学五年的BachelorofLaws&BachelorofCommerce双学位，和澳洲国立大学四年的BachelorofLaws（Honours），该怎么选？offer播报酱的微博投票
